PROVINCIA,EDADgrupo,SEXO,month_test,year_test,cases_p
HUAYLAS,2,FEMENINO,4,2020,1
HUAYLAS,2,FEMENINO,4,2021,88
HUAYLAS,2,FEMENINO,5,2020,3
HUAYLAS,2,FEMENINO,5,2021,34
HUAYLAS,2,FEMENINO,6,2020,13
HUAYLAS,2,FEMENINO,6,2021,29
HUAYLAS,2,FEMENINO,7,2020,21
HUAYLAS,2,FEMENINO,7,2021,21
HUAYLAS,2,FEMENINO,8,2020,55
HUAYLAS,2,FEMENINO,8,2021,5
HUAYLAS,2,FEMENINO,9,2020,37
HUAYLAS,2,FEMENINO,9,2021,6
HUAYLAS,2,FEMENINO,10,2020,24
HUAYLAS,2,FEMENINO,10,2021,3
HUAYLAS,2,FEMENINO,11,2020,17
HUAYLAS,2,FEMENINO,11,2021,2
HUAYLAS,2,FEMENINO,12,2020,6
HUAYLAS,2,FEMENINO,12,2021,7
HUAYLAS,2,MASCULINO,1,2021,18
HUAYLAS,2,MASCULINO,2,2021,34
HUAYLAS,2,MASCULINO,3,2021,40
HUAYLAS,2,MASCULINO,4,2020,4
HUAYLAS,2,MASCULINO,4,2021,78
HUAYLAS,2,MASCULINO,5,2020,1
HUAYLAS,2,MASCULINO,5,2021,35
HUAYLAS,2,MASCULINO,6,2020,8
HUAYLAS,2,MASCULINO,6,2021,34
HUAYLAS,2,MASCULINO,7,2020,21
HUAYLAS,2,MASCULINO,7,2021,23
HUAYLAS,2,MASCULINO,8,2020,49
HUAYLAS,2,MASCULINO,8,2021,6
HUAYLAS,2,MASCULINO,9,2020,36
HUAYLAS,2,MASCULINO,9,2021,10
HUAYLAS,2,MASCULINO,10,2020,17
HUAYLAS,2,MASCULINO,10,2021,7
HUAYLAS,2,MASCULINO,11,2020,12
HUAYLAS,2,MASCULINO,11,2021,1
HUAYLAS,2,MASCULINO,12,2020,5
HUAYLAS,2,MASCULINO,12,2021,9
HUAYLAS,3,FEMENINO,1,2021,5
HUAYLAS,3,FEMENINO,2,2021,24
HUAYLAS,3,FEMENINO,3,2021,32
HUAYLAS,3,FEMENINO,4,2021,54
HUAYLAS,3,FEMENINO,5,2020,2
HUAYLAS,3,FEMENINO,5,2021,39
HUAYLAS,3,FEMENINO,6,2020,1
HUAYLAS,3,FEMENINO,6,2021,30
HUAYLAS,3,FEMENINO,7,2020,13
HUAYLAS,3,FEMENINO,7,2021,8
HUAYLAS,3,FEMENINO,8,2020,22
HUAYLAS,3,FEMENINO,8,2021,1
HUAYLAS,3,FEMENINO,9,2020,27
HUAYLAS,3,FEMENINO,10,2020,24
HUAYLAS,3,FEMENINO,10,2021,6
HUAYLAS,3,FEMENINO,11,2020,13
HUAYLAS,3,FEMENINO,11,2021,4
HUAYLAS,3,FEMENINO,12,2020,1
HUAYLAS,3,FEMENINO,12,2021,3
HUAYLAS,3,MASCULINO,1,2021,12
HUAYLAS,3,MASCULINO,2,2021,24
HUAYLAS,3,MASCULINO,3,2021,33
HUAYLAS,3,MASCULINO,4,2021,42
HUAYLAS,3,MASCULINO,5,2020,1
HUAYLAS,3,MASCULINO,5,2021,29
HUAYLAS,3,MASCULINO,6,2020,3
HUAYLAS,3,MASCULINO,6,2021,22
HUAYLAS,3,MASCULINO,7,2020,12
HUAYLAS,3,MASCULINO,7,2021,9
HUAYLAS,3,MASCULINO,8,2020,30
HUAYLAS,3,MASCULINO,8,2021,2
HUAYLAS,3,MASCULINO,9,2020,19
HUAYLAS,3,MASCULINO,9,2021,1
HUAYLAS,3,MASCULINO,10,2020,11
HUAYLAS,3,MASCULINO,11,2020,17
HUAYLAS,3,MASCULINO,11,2021,2
HUAYLAS,3,MASCULINO,12,2020,1
HUAYLAS,3,MASCULINO,12,2021,6
HUAYTARA,1,FEMENINO,1,2021,14
HUAYTARA,1,FEMENINO,2,2021,14
HUAYTARA,1,FEMENINO,3,2021,10
HUAYTARA,1,FEMENINO,4,2021,20
HUAYTARA,1,FEMENINO,5,2020,4
HUAYTARA,1,FEMENINO,5,2021,7
HUAYTARA,1,FEMENINO,6,2021,8
HUAYTARA,1,FEMENINO,7,2020,3
HUAYTARA,1,FEMENINO,7,2021,14
HUAYTARA,1,FEMENINO,8,2020,18
HUAYTARA,1,FEMENINO,8,2021,4
HUAYTARA,1,FEMENINO,9,2020,13
HUAYTARA,1,FEMENINO,9,2021,2
HUAYTARA,1,FEMENINO,10,2020,5
HUAYTARA,1,FEMENINO,11,2020,8
HUAYTARA,1,FEMENINO,12,2020,11
HUAYTARA,1,FEMENINO,12,2021,4
HUAYTARA,1,MASCULINO,1,2021,20
HUAYTARA,1,MASCULINO,2,2021,10
HUAYTARA,1,MASCULINO,3,2021,11
HUAYTARA,1,MASCULINO,4,2021,12
HUAYTARA,1,MASCULINO,5,2020,6
HUAYTARA,1,MASCULINO,5,2021,8
HUAYTARA,1,MASCULINO,6,2020,9
HUAYTARA,1,MASCULINO,6,2021,9
HUAYTARA,1,MASCULINO,7,2020,7
HUAYTARA,1,MASCULINO,7,2021,8
HUAYTARA,1,MASCULINO,8,2020,21
HUAYTARA,1,MASCULINO,8,2021,3
HUAYTARA,1,MASCULINO,9,2020,13
HUAYTARA,1,MASCULINO,9,2021,4
HUAYTARA,1,MASCULINO,10,2020,2
HUAYTARA,1,MASCULINO,10,2021,1
HUAYTARA,1,MASCULINO,11,2020,7
HUAYTARA,1,MASCULINO,12,2020,4
HUAYTARA,1,MASCULINO,12,2021,3
HUAYTARA,2,FEMENINO,1,2021,4
HUAYTARA,2,FEMENINO,2,2021,5
HUAYTARA,2,FEMENINO,3,2021,6
HUAYTARA,2,FEMENINO,4,2020,1
HUAYTARA,2,FEMENINO,4,2021,14
HUAYTARA,2,FEMENINO,5,2020,3
HUAYTARA,2,FEMENINO,5,2021,11
HUAYTARA,2,FEMENINO,6,2020,2
HUAYTARA,2,FEMENINO,6,2021,9
HUAYTARA,2,FEMENINO,7,2020,3
HUAYTARA,2,FEMENINO,7,2021,5
HUAYTARA,2,FEMENINO,8,2020,11
HUAYTARA,2,FEMENINO,8,2021,2
HUAYTARA,2,FEMENINO,9,2020,8
HUAYTARA,2,FEMENINO,9,2021,1
HUAYTARA,2,FEMENINO,10,2020,3
HUAYTARA,2,FEMENINO,10,2021,1
HUAYTARA,2,FEMENINO,11,2020,3
HUAYTARA,2,FEMENINO,11,2021,1
HUAYTARA,2,FEMENINO,12,2020,3
HUAYTARA,2,FEMENINO,12,2021,2
HUAYTARA,2,MASCULINO,1,2021,10
HUAYTARA,2,MASCULINO,2,2021,10
HUAYTARA,2,MASCULINO,3,2021,8
HUAYTARA,2,MASCULINO,4,2021,12
HUAYTARA,2,MASCULINO,5,2020,6
HUAYTARA,2,MASCULINO,5,2021,8
HUAYTARA,2,MASCULINO,6,2020,4
HUAYTARA,2,MASCULINO,6,2021,3
HUAYTARA,2,MASCULINO,7,2020,8
HUAYTARA,2,MASCULINO,7,2021,5
HUAYTARA,2,MASCULINO,8,2020,15
HUAYTARA,2,MASCULINO,8,2021,1
HUAYTARA,2,MASCULINO,9,2020,9
HUAYTARA,2,MASCULINO,9,2021,1
HUAYTARA,2,MASCULINO,10,2020,1
HUAYTARA,2,MASCULINO,10,2021,2
HUAYTARA,2,MASCULINO,11,2021,2
HUAYTARA,2,MASCULINO,12,2020,5
HUAYTARA,2,MASCULINO,12,2021,2
HUAYTARA,3,FEMENINO,1,2021,4
HUAYTARA,3,FEMENINO,2,2021,8
HUAYTARA,3,FEMENINO,4,2021,10
HUAYTARA,3,FEMENINO,5,2020,5
HUAYTARA,3,FEMENINO,5,2021,5
HUAYTARA,3,FEMENINO,6,2021,3
HUAYTARA,3,FEMENINO,7,2020,2
HUAYTARA,3,FEMENINO,7,2021,1
HUAYTARA,3,FEMENINO,8,2020,3
HUAYTARA,3,FEMENINO,9,2020,2
HUAYTARA,3,FEMENINO,10,2020,3
HUAYTARA,3,FEMENINO,11,2020,2
HUAYTARA,3,FEMENINO,11,2021,1
HUAYTARA,3,FEMENINO,12,2021,2
HUAYTARA,3,MASCULINO,1,2021,6
HUAYTARA,3,MASCULINO,2,2021,6
HUAYTARA,3,MASCULINO,3,2021,2
HUAYTARA,3,MASCULINO,4,2021,3
HUAYTARA,3,MASCULINO,5,2020,6
HUAYTARA,3,MASCULINO,5,2021,9
HUAYTARA,3,MASCULINO,6,2020,1
HUAYTARA,3,MASCULINO,6,2021,4
HUAYTARA,3,MASCULINO,7,2020,8
HUAYTARA,3,MASCULINO,7,2021,1
HUAYTARA,3,MASCULINO,8,2020,5
HUAYTARA,3,MASCULINO,9,2020,4
HUAYTARA,3,MASCULINO,10,2020,1
HUAYTARA,3,MASCULINO,11,2021,1
HUAYTARA,3,MASCULINO,12,2020,1
ICA,1,FEMENINO,1,2021,654
ICA,1,FEMENINO,2,2021,720
ICA,1,FEMENINO,3,2021,460
ICA,1,FEMENINO,4,2020,61
ICA,1,FEMENINO,4,2021,606
ICA,1,FEMENINO,5,2020,203
ICA,1,FEMENINO,5,2021,434
ICA,1,FEMENINO,6,2020,449
ICA,1,FEMENINO,6,2021,314
ICA,1,FEMENINO,7,2020,833
ICA,1,FEMENINO,7,2021,212
ICA,1,FEMENINO,8,2020,1284
ICA,1,FEMENINO,8,2021,183
ICA,1,FEMENINO,9,2020,907
ICA,1,FEMENINO,9,2021,197
ICA,1,FEMENINO,10,2020,251
ICA,1,FEMENINO,10,2021,141
ICA,1,FEMENINO,11,2020,85
ICA,1,FEMENINO,11,2021,156
ICA,1,FEMENINO,12,2020,156
ICA,1,FEMENINO,12,2021,200
ICA,1,MASCULINO,1,2021,674
ICA,1,MASCULINO,2,2021,674
ICA,1,MASCULINO,3,2021,455
ICA,1,MASCULINO,4,2020,81
ICA,1,MASCULINO,4,2021,553
ICA,1,MASCULINO,5,2020,229
ICA,1,MASCULINO,5,2021,392
ICA,1,MASCULINO,6,2020,479
ICA,1,MASCULINO,6,2021,282
ICA,1,MASCULINO,7,2020,699
ICA,1,MASCULINO,7,2021,208
ICA,1,MASCULINO,8,2020,1053
ICA,1,MASCULINO,8,2021,182
ICA,1,MASCULINO,9,2020,680
ICA,1,MASCULINO,9,2021,169
ICA,1,MASCULINO,10,2020,179
ICA,1,MASCULINO,10,2021,109
ICA,1,MASCULINO,11,2020,63
ICA,1,MASCULINO,11,2021,147
ICA,1,MASCULINO,12,2020,117
ICA,1,MASCULINO,12,2021,183
ICA,2,FEMENINO,1,2021,419
ICA,2,FEMENINO,2,2021,441
ICA,2,FEMENINO,3,2020,2
ICA,2,FEMENINO,3,2021,284
ICA,2,FEMENINO,4,2020,60
ICA,2,FEMENINO,4,2021,329
ICA,2,FEMENINO,5,2020,143
ICA,2,FEMENINO,5,2021,234
ICA,2,FEMENINO,6,2020,307
ICA,2,FEMENINO,6,2021,176
ICA,2,FEMENINO,7,2020,515
ICA,2,FEMENINO,7,2021,107
ICA,2,FEMENINO,8,2020,775
ICA,2,FEMENINO,8,2021,74
ICA,2,FEMENINO,9,2020,422
ICA,2,FEMENINO,9,2021,60
ICA,2,FEMENINO,10,2020,72
ICA,2,FEMENINO,10,2021,58
ICA,2,FEMENINO,11,2020,25
ICA,2,FEMENINO,11,2021,91
ICA,2,FEMENINO,12,2020,82
ICA,2,FEMENINO,12,2021,103
ICA,2,MASCULINO,1,2021,444
ICA,2,MASCULINO,2,2021,477
ICA,2,MASCULINO,3,2020,1
ICA,2,MASCULINO,3,2021,313
ICA,2,MASCULINO,4,2020,74
ICA,2,MASCULINO,4,2021,325
ICA,2,MASCULINO,5,2020,179
ICA,2,MASCULINO,5,2021,212
ICA,2,MASCULINO,6,2020,310
ICA,2,MASCULINO,6,2021,170
ICA,2,MASCULINO,7,2020,515
ICA,2,MASCULINO,7,2021,95
ICA,2,MASCULINO,8,2020,694
ICA,2,MASCULINO,8,2021,64
ICA,2,MASCULINO,9,2020,379
ICA,2,MASCULINO,9,2021,48
ICA,2,MASCULINO,10,2020,79
ICA,2,MASCULINO,10,2021,45
ICA,2,MASCULINO,11,2020,31
ICA,2,MASCULINO,11,2021,62
ICA,2,MASCULINO,12,2020,85
ICA,2,MASCULINO,12,2021,98
ICA,3,FEMENINO,1,2021,215
ICA,3,FEMENINO,2,2021,233
ICA,3,FEMENINO,3,2020,1
ICA,3,FEMENINO,3,2021,152
ICA,3,FEMENINO,4,2020,18
ICA,3,FEMENINO,4,2021,156
ICA,3,FEMENINO,5,2020,76
ICA,3,FEMENINO,5,2021,136
ICA,3,FEMENINO,6,2020,119
ICA,3,FEMENINO,6,2021,50
ICA,3,FEMENINO,7,2020,231
ICA,3,FEMENINO,7,2021,18
ICA,3,FEMENINO,8,2020,353
ICA,3,FEMENINO,8,2021,18
ICA,3,FEMENINO,9,2020,224
ICA,3,FEMENINO,9,2021,17
ICA,3,FEMENINO,10,2020,39
ICA,3,FEMENINO,10,2021,33
ICA,3,FEMENINO,11,2020,20
ICA,3,FEMENINO,11,2021,40
ICA,3,FEMENINO,12,2020,52
ICA,3,FEMENINO,12,2021,35
ICA,3,MASCULINO,1,2021,214
ICA,3,MASCULINO,2,2021,241
ICA,3,MASCULINO,3,2021,123
ICA,3,MASCULINO,4,2020,24
ICA,3,MASCULINO,4,2021,148
ICA,3,MASCULINO,5,2020,106
ICA,3,MASCULINO,5,2021,111
ICA,3,MASCULINO,6,2020,207
ICA,3,MASCULINO,6,2021,68
ICA,3,MASCULINO,7,2020,301
ICA,3,MASCULINO,7,2021,21
ICA,3,MASCULINO,8,2020,357
ICA,3,MASCULINO,8,2021,15
ICA,3,MASCULINO,9,2020,195
ICA,3,MASCULINO,9,2021,16
ICA,3,MASCULINO,10,2020,44
ICA,3,MASCULINO,10,2021,24
ICA,3,MASCULINO,11,2020,19
ICA,3,MASCULINO,11,2021,39
ICA,3,MASCULINO,12,2020,47
ICA,3,MASCULINO,12,2021,32
ILO,1,FEMENINO,1,2021,233
ILO,1,FEMENINO,2,2021,192
ILO,1,FEMENINO,3,2021,126
ILO,1,FEMENINO,4,2020,16
ILO,1,FEMENINO,4,2021,160
ILO,1,FEMENINO,5,2020,36
ILO,1,FEMENINO,5,2021,172
ILO,1,FEMENINO,6,2020,29
ILO,1,FEMENINO,6,2021,156
ILO,1,FEMENINO,7,2020,183
ILO,1,FEMENINO,7,2021,162
ILO,1,FEMENINO,8,2020,359
ILO,1,FEMENINO,8,2021,93
ILO,1,FEMENINO,9,2020,228
ILO,1,FEMENINO,9,2021,44
ILO,1,FEMENINO,10,2020,134
ILO,1,FEMENINO,10,2021,8
ILO,1,FEMENINO,11,2020,151
ILO,1,FEMENINO,11,2021,27
ILO,1,FEMENINO,12,2020,113
ILO,1,FEMENINO,12,2021,59
ILO,1,MASCULINO,1,2021,225
ILO,1,MASCULINO,2,2021,187
ILO,1,MASCULINO,3,2021,100
ILO,1,MASCULINO,4,2020,17
ILO,1,MASCULINO,4,2021,131
ILO,1,MASCULINO,5,2020,44
ILO,1,MASCULINO,5,2021,178
ILO,1,MASCULINO,6,2020,18
ILO,1,MASCULINO,6,2021,160
ILO,1,MASCULINO,7,2020,183
ILO,1,MASCULINO,7,2021,178
ILO,1,MASCULINO,8,2020,273
ILO,1,MASCULINO,8,2021,103
ILO,1,MASCULINO,9,2020,211
ILO,1,MASCULINO,9,2021,39
ILO,1,MASCULINO,10,2020,78
ILO,1,MASCULINO,10,2021,10
ILO,1,MASCULINO,11,2020,96
ILO,1,MASCULINO,11,2021,20
ILO,1,MASCULINO,12,2020,95
ILO,1,MASCULINO,12,2021,52
ILO,2,FEMENINO,1,2021,163
ILO,2,FEMENINO,2,2021,163
ILO,2,FEMENINO,3,2021,60
ILO,2,FEMENINO,4,2020,18
ILO,2,FEMENINO,4,2021,68
ILO,2,FEMENINO,5,2020,51
ILO,2,FEMENINO,5,2021,99
ILO,2,FEMENINO,6,2020,27
ILO,2,FEMENINO,6,2021,80
ILO,2,FEMENINO,7,2020,127
ILO,2,FEMENINO,7,2021,82
ILO,2,FEMENINO,8,2020,266
ILO,2,FEMENINO,8,2021,34
ILO,2,FEMENINO,9,2020,140
ILO,2,FEMENINO,9,2021,12
ILO,2,FEMENINO,10,2020,55
ILO,2,FEMENINO,10,2021,6
ILO,2,FEMENINO,11,2020,72
ILO,2,FEMENINO,11,2021,11
ILO,2,FEMENINO,12,2020,53
ILO,2,FEMENINO,12,2021,25
ILO,2,MASCULINO,1,2021,182
ILO,2,MASCULINO,2,2021,116
ILO,2,MASCULINO,3,2021,77
ILO,2,MASCULINO,4,2020,28
ILO,2,MASCULINO,4,2021,72
ILO,2,MASCULINO,5,2020,49
ILO,2,MASCULINO,5,2021,95
ILO,2,MASCULINO,6,2020,19
ILO,2,MASCULINO,6,2021,89
ILO,2,MASCULINO,7,2020,187
ILO,2,MASCULINO,7,2021,83
ILO,2,MASCULINO,8,2020,279
ILO,2,MASCULINO,8,2021,46
ILO,2,MASCULINO,9,2020,140
ILO,2,MASCULINO,9,2021,9
ILO,2,MASCULINO,10,2020,37
ILO,2,MASCULINO,10,2021,2
ILO,2,MASCULINO,11,2020,25
ILO,2,MASCULINO,11,2021,10
ILO,2,MASCULINO,12,2020,56
ILO,2,MASCULINO,12,2021,32
ILO,3,FEMENINO,1,2021,90
ILO,3,FEMENINO,2,2021,71
ILO,3,FEMENINO,3,2021,20
ILO,3,FEMENINO,4,2020,1
ILO,3,FEMENINO,4,2021,32
ILO,3,FEMENINO,5,2020,17
ILO,3,FEMENINO,5,2021,47
ILO,3,FEMENINO,6,2020,11
ILO,3,FEMENINO,6,2021,32
ILO,3,FEMENINO,7,2020,66
ILO,3,FEMENINO,7,2021,9
ILO,3,FEMENINO,8,2020,86
ILO,3,FEMENINO,8,2021,13
ILO,3,FEMENINO,9,2020,54
ILO,3,FEMENINO,9,2021,7
ILO,3,FEMENINO,10,2020,27
ILO,3,FEMENINO,10,2021,1
ILO,3,FEMENINO,11,2020,30
ILO,3,FEMENINO,11,2021,3
ILO,3,FEMENINO,12,2020,24
ILO,3,FEMENINO,12,2021,7
ILO,3,MASCULINO,1,2021,90
ILO,3,MASCULINO,2,2021,82
ILO,3,MASCULINO,3,2021,26
ILO,3,MASCULINO,4,2020,5
ILO,3,MASCULINO,4,2021,44
ILO,3,MASCULINO,5,2020,31
ILO,3,MASCULINO,5,2021,47
ILO,3,MASCULINO,6,2020,14
ILO,3,MASCULINO,6,2021,29
ILO,3,MASCULINO,7,2020,97
ILO,3,MASCULINO,7,2021,20
ILO,3,MASCULINO,8,2020,109
ILO,3,MASCULINO,8,2021,17
ILO,3,MASCULINO,9,2020,59
ILO,3,MASCULINO,9,2021,7
ILO,3,MASCULINO,10,2020,23
ILO,3,MASCULINO,10,2021,2
ILO,3,MASCULINO,11,2020,24
ILO,3,MASCULINO,11,2021,3
ILO,3,MASCULINO,12,2020,21
ILO,3,MASCULINO,12,2021,9
ISLAY,1,FEMENINO,1,2021,43
ISLAY,1,FEMENINO,2,2021,44
ISLAY,1,FEMENINO,3,2021,62
ISLAY,1,FEMENINO,4,2020,8
ISLAY,1,FEMENINO,4,2021,68
ISLAY,1,FEMENINO,5,2020,9
ISLAY,1,FEMENINO,5,2021,105
ISLAY,1,FEMENINO,6,2020,17
ISLAY,1,FEMENINO,6,2021,88
ISLAY,1,FEMENINO,7,2020,58
ISLAY,1,FEMENINO,7,2021,54
ISLAY,1,FEMENINO,8,2020,195
ISLAY,1,FEMENINO,8,2021,16
ISLAY,1,FEMENINO,9,2020,112
ISLAY,1,FEMENINO,9,2021,8
ISLAY,1,FEMENINO,10,2020,10
ISLAY,1,FEMENINO,10,2021,6
ISLAY,1,FEMENINO,11,2020,16
ISLAY,1,FEMENINO,11,2021,13
ISLAY,1,FEMENINO,12,2020,12
ISLAY,1,FEMENINO,12,2021,12
ISLAY,1,MASCULINO,1,2021,56
ISLAY,1,MASCULINO,2,2021,44
ISLAY,1,MASCULINO,3,2021,53
ISLAY,1,MASCULINO,4,2020,5
ISLAY,1,MASCULINO,4,2021,67
ISLAY,1,MASCULINO,5,2020,14
ISLAY,1,MASCULINO,5,2021,85
ISLAY,1,MASCULINO,6,2020,12
ISLAY,1,MASCULINO,6,2021,80
ISLAY,1,MASCULINO,7,2020,55
ISLAY,1,MASCULINO,7,2021,48
ISLAY,1,MASCULINO,8,2020,159
ISLAY,1,MASCULINO,8,2021,19
ISLAY,1,MASCULINO,9,2020,87
ISLAY,1,MASCULINO,9,2021,14
ISLAY,1,MASCULINO,10,2020,11
ISLAY,1,MASCULINO,10,2021,5
ISLAY,1,MASCULINO,11,2020,7
ISLAY,1,MASCULINO,11,2021,15
ISLAY,1,MASCULINO,12,2020,9
ISLAY,1,MASCULINO,12,2021,12
ISLAY,2,FEMENINO,1,2021,47
ISLAY,2,FEMENINO,2,2021,38
ISLAY,2,FEMENINO,3,2021,30
ISLAY,2,FEMENINO,4,2020,8
ISLAY,2,FEMENINO,4,2021,23
ISLAY,2,FEMENINO,5,2020,15
ISLAY,2,FEMENINO,5,2021,78
ISLAY,2,FEMENINO,6,2020,10
ISLAY,2,FEMENINO,6,2021,63
ISLAY,2,FEMENINO,7,2020,49
ISLAY,2,FEMENINO,7,2021,39
ISLAY,2,FEMENINO,8,2020,142
ISLAY,2,FEMENINO,8,2021,12
ISLAY,2,FEMENINO,9,2020,61
ISLAY,2,FEMENINO,9,2021,1
ISLAY,2,FEMENINO,10,2020,11
ISLAY,2,FEMENINO,10,2021,3
ISLAY,2,FEMENINO,11,2020,5
ISLAY,2,FEMENINO,11,2021,9
ISLAY,2,FEMENINO,12,2020,9
ISLAY,2,FEMENINO,12,2021,2
ISLAY,2,MASCULINO,1,2021,69
ISLAY,2,MASCULINO,2,2021,41
ISLAY,2,MASCULINO,3,2021,34
ISLAY,2,MASCULINO,4,2020,8
ISLAY,2,MASCULINO,4,2021,42
ISLAY,2,MASCULINO,5,2020,11
ISLAY,2,MASCULINO,5,2021,65
ISLAY,2,MASCULINO,6,2020,19
ISLAY,2,MASCULINO,6,2021,70
ISLAY,2,MASCULINO,7,2020,55
ISLAY,2,MASCULINO,7,2021,42
ISLAY,2,MASCULINO,8,2020,160
ISLAY,2,MASCULINO,8,2021,7
ISLAY,2,MASCULINO,9,2020,56
ISLAY,2,MASCULINO,9,2021,2
ISLAY,2,MASCULINO,10,2020,12
ISLAY,2,MASCULINO,10,2021,1
ISLAY,2,MASCULINO,11,2020,6
ISLAY,2,MASCULINO,11,2021,7
ISLAY,2,MASCULINO,12,2020,5
ISLAY,2,MASCULINO,12,2021,5
ISLAY,3,FEMENINO,1,2021,16
ISLAY,3,FEMENINO,2,2021,12
ISLAY,3,FEMENINO,3,2021,16
ISLAY,3,FEMENINO,4,2020,9
ISLAY,3,FEMENINO,4,2021,21
ISLAY,3,FEMENINO,5,2020,8
ISLAY,3,FEMENINO,5,2021,35
ISLAY,3,FEMENINO,6,2020,6
ISLAY,3,FEMENINO,6,2021,18
ISLAY,3,FEMENINO,7,2020,32
ISLAY,3,FEMENINO,7,2021,8
ISLAY,3,FEMENINO,8,2020,56
ISLAY,3,FEMENINO,8,2021,2
ISLAY,3,FEMENINO,9,2020,22
ISLAY,3,FEMENINO,9,2021,1
ISLAY,3,FEMENINO,10,2020,4
ISLAY,3,FEMENINO,10,2021,2
ISLAY,3,FEMENINO,11,2020,2
ISLAY,3,FEMENINO,11,2021,2
ISLAY,3,FEMENINO,12,2021,2
ISLAY,3,MASCULINO,1,2021,34
ISLAY,3,MASCULINO,2,2021,26
ISLAY,3,MASCULINO,3,2021,15
ISLAY,3,MASCULINO,4,2020,6
ISLAY,3,MASCULINO,4,2021,25
ISLAY,3,MASCULINO,5,2020,5
ISLAY,3,MASCULINO,5,2021,51
ISLAY,3,MASCULINO,6,2020,8
ISLAY,3,MASCULINO,6,2021,22
ISLAY,3,MASCULINO,7,2020,39
ISLAY,3,MASCULINO,7,2021,13
ISLAY,3,MASCULINO,8,2020,91
ISLAY,3,MASCULINO,8,2021,2
ISLAY,3,MASCULINO,9,2020,41
ISLAY,3,MASCULINO,9,2021,2
ISLAY,3,MASCULINO,10,2020,3
ISLAY,3,MASCULINO,11,2020,3
ISLAY,3,MASCULINO,11,2021,9
ISLAY,3,MASCULINO,12,2020,2
ISLAY,3,MASCULINO,12,2021,2
JAEN,1,FEMENINO,1,2021,243
JAEN,1,FEMENINO,2,2021,188
JAEN,1,FEMENINO,3,2021,348
JAEN,1,FEMENINO,4,2020,10
JAEN,1,FEMENINO,4,2021,620
JAEN,1,FEMENINO,5,2020,51
JAEN,1,FEMENINO,5,2021,496
JAEN,1,FEMENINO,6,2020,186
JAEN,1,FEMENINO,6,2021,221
JAEN,1,FEMENINO,7,2020,699
JAEN,1,FEMENINO,7,2021,146
JAEN,1,FEMENINO,8,2020,732
JAEN,1,FEMENINO,8,2021,54
JAEN,1,FEMENINO,9,2020,276
JAEN,1,FEMENINO,9,2021,39
JAEN,1,FEMENINO,10,2020,153
JAEN,1,FEMENINO,10,2021,35
JAEN,1,FEMENINO,11,2020,102
JAEN,1,FEMENINO,11,2021,44
JAEN,1,FEMENINO,12,2020,81
JAEN,1,FEMENINO,12,2021,101
JAEN,1,MASCULINO,1,2021,257
JAEN,1,MASCULINO,2,2021,227
JAEN,1,MASCULINO,3,2021,303
JAEN,1,MASCULINO,4,2020,11
JAEN,1,MASCULINO,4,2021,569
JAEN,1,MASCULINO,5,2020,66
JAEN,1,MASCULINO,5,2021,425
JAEN,1,MASCULINO,6,2020,213
JAEN,1,MASCULINO,6,2021,227
JAEN,1,MASCULINO,7,2020,585
JAEN,1,MASCULINO,7,2021,150
JAEN,1,MASCULINO,8,2020,535
JAEN,1,MASCULINO,8,2021,33
JAEN,1,MASCULINO,9,2020,253
JAEN,1,MASCULINO,9,2021,56
JAEN,1,MASCULINO,10,2020,130
JAEN,1,MASCULINO,10,2021,23
JAEN,1,MASCULINO,11,2020,74
JAEN,1,MASCULINO,11,2021,44
JAEN,1,MASCULINO,12,2020,72
JAEN,1,MASCULINO,12,2021,85
JAEN,2,FEMENINO,1,2021,142
JAEN,2,FEMENINO,2,2021,107
JAEN,2,FEMENINO,3,2021,159
JAEN,2,FEMENINO,4,2020,5
JAEN,2,FEMENINO,4,2021,349
JAEN,2,FEMENINO,5,2020,17
JAEN,2,FEMENINO,5,2021,276
JAEN,2,FEMENINO,6,2020,76
JAEN,2,FEMENINO,6,2021,139
JAEN,2,FEMENINO,7,2020,416
JAEN,2,FEMENINO,7,2021,72
JAEN,2,FEMENINO,8,2020,520
JAEN,2,FEMENINO,8,2021,8
JAEN,2,FEMENINO,9,2020,133
JAEN,2,FEMENINO,9,2021,12
JAEN,2,FEMENINO,10,2020,62
JAEN,2,FEMENINO,10,2021,12
JAEN,2,FEMENINO,11,2020,32
JAEN,2,FEMENINO,11,2021,23
JAEN,2,FEMENINO,12,2020,37
JAEN,2,FEMENINO,12,2021,56
JAEN,2,MASCULINO,1,2021,160
JAEN,2,MASCULINO,2,2021,121
JAEN,2,MASCULINO,3,2021,198
JAEN,2,MASCULINO,4,2020,5
JAEN,2,MASCULINO,4,2021,362
JAEN,2,MASCULINO,5,2020,22
JAEN,2,MASCULINO,5,2021,297
JAEN,2,MASCULINO,6,2020,117
JAEN,2,MASCULINO,6,2021,135
JAEN,2,MASCULINO,7,2020,428
JAEN,2,MASCULINO,7,2021,90
JAEN,2,MASCULINO,8,2020,358
JAEN,2,MASCULINO,8,2021,31
JAEN,2,MASCULINO,9,2020,122
JAEN,2,MASCULINO,9,2021,17
JAEN,2,MASCULINO,10,2020,53
JAEN,2,MASCULINO,10,2021,14
JAEN,2,MASCULINO,11,2020,34
JAEN,2,MASCULINO,11,2021,16
JAEN,2,MASCULINO,12,2020,35
JAEN,2,MASCULINO,12,2021,52
